"PointID","x","y","Density_0","Density_1","Density_2","Momentum_x","Momentum_y","Energy","Energy_ve"
849, 2.783089740412156e-02, 3.498391861008978e-03, 1.552897056875237e+00, 1.173473846505316e-02, 1.563913977697386e-12, 1.256116560792226e+01, -2.160862781973892e+00, -1.092958385121745e+05, 3.611599401386382e-04
850, 2.180436489289134e-02, 1.371818201729269e-03, 1.568753108450200e+00, 1.185455749458667e-02, 1.580032706538184e-12, 1.846264051308746e+00, -3.321255381482296e+00, -1.106899147818127e+05, 3.648484142648159e-04
851, 3.230964311258482e-02, 3.509141412749370e-03, 1.526214704460602e+00, 1.153310859794001e-02, 1.537092832883468e-12, 1.118321142954561e+01, 9.185634310914584e-01, -1.071467711765277e+05, 3.549557534209329e-04
852, 4.875131889801182e-02, 1.028487645717580e-03, 1.283464913429408e-01, 9.698727305512873e-04, 1.292463582937908e-13, 2.445125963270659e+01, 1.021774074472736e+00, 1.432445060263220e+05, 1.158775420606678e+03
853, 5.480749039345341e-02, 4.953152918384301e-03, 4.561322913991991e-01, 3.446843511839066e-03, 4.547749163910825e-13, 2.593380139102051e+00, 2.523326511900273e+01, 8.192431582325810e+04, 1.129402606371308e+03
854, 4.087248700381713e-02, 1.040276945954833e-03, 2.474743503370370e-01, 1.870083251917414e-03, 2.491604897771694e-13, 4.271527190845666e+01, 1.213472067059741e+00, 1.257663899300636e+05, 2.468187904114667e+01
855, 5.295535383727770e-02, 4.831664748316124e-03, 4.582244355486528e-01, 3.462653165355141e-03, 4.616655604888048e-13, 3.978195524247561e+00, 2.531928244072507e+01, 8.068542071343737e+04, 8.766677963548680e+02
856, 3.047347455581505e-02, 3.378252112894797e-03, 1.529838967002292e+00, 1.156049597231042e-02, 1.540752579833675e-12, 1.331620264654580e+01, 5.508772106259414e-01, -1.073451833102015e+05, 3.557987916304498e-04
857, 3.129233855338698e-02, 9.716505475103894e-04, 1.568182551203563e+00, 1.185024597886913e-02, 1.579383952570097e-12, 8.071474922310888e+01, 1.083082304844260e-02, -1.128120069438639e+05, 3.647142577041635e-04
858, 2.041531975878886e-02, 3.074708418635452e-03, 1.586011213480311e+00, 1.198497138650181e-02, 1.597394432334443e-12, 1.485304647740469e+01, -8.361427835118731e+00, -1.119307123414049e+05, 3.688619458743709e-04
859, 2.855083291287961e-02, 3.367390150179921e-03, 1.547222447562795e+00, 1.169185728636970e-02, 1.558219683087038e-12, 1.400829874552186e+01, -2.377315816689057e+00, -1.087705690461510e+05, 3.598407041089718e-04
860, 2.010137799325375e-02, 3.263770484921738e-03, 1.593612429915386e+00, 1.204241130918494e-02, 1.605109527901732e-12, 1.603720844143737e+01, -8.630060958006034e+00, -1.124061001470692e+05, 3.706298426932758e-04
861, 1.978034162523108e-02, 3.442836240797632e-03, 1.602289316903028e+00, 1.210797972470888e-02, 1.613698152721807e-12, 1.872318382593484e+01, -8.068852092506809e+00, -1.130355894777249e+05, 3.726478567517334e-04
862, 3.682854842904380e-02, 3.789580492172324e-03, 6.953934996397654e-01, 5.254862717679869e-03, 7.015315232134390e-13, 1.507915018614268e+01, 2.578582159096941e+01, 4.942290495211509e+04, 3.996424249510163e-02
863, 1.942114164811515e-02, 3.591702459267500e-03, 1.611952658365504e+00, 1.218100245616364e-02, 1.623221730594931e-12, 1.836703629671576e+01, -6.123077827881035e+00, -1.137442241468142e+05, 3.748953960272446e-04
864, 2.219030243153261e-02, 4.438222505011483e-03, 1.574534136047484e+00, 1.189824284166955e-02, 1.585712656835387e-12, 1.198054383774033e+01, -2.997297660217150e+00, -1.107331262286385e+05, 3.661927846589749e-04
865, 3.469200715007674e-02, 9.756379007917475e-04, 1.573567703753467e+00, 1.189093982685380e-02, 1.584324372890643e-12, 6.650530274531909e+01, 9.386518907656011e+00, -1.169031464614035e+05, 3.659698243415342e-04
866, 3.067450112824080e-02, 9.692793555889039e-04, 1.569669733021701e+00, 1.186148412862838e-02, 1.580871184639554e-12, 8.120760024600227e+01, -8.431484049609038e-01, -1.128142513358834e+05, 3.650605193031215e-04
867, 4.950436739848804e-02, 4.591601531390864e-03, 4.506454276991875e-01, 3.405381065731037e-03, 4.584634965734688e-13, 6.077062714350284e+00, 2.382360301475224e+01, 8.301436863337620e+04, 4.394539970128054e+02
868, 2.739052651244881e-02, 9.510883906583116e-04, 1.580793066700817e+00, 1.194553954685847e-02, 1.592068119083433e-12, 6.354764622760841e+01, -3.366430403371636e+00, -1.132759964293246e+05, 3.676425691035769e-04
869, 4.131332992913958e-02, 4.051813951781719e-03, 4.906807643390951e-01, 3.707915095762186e-03, 4.939289698720785e-13, 1.273445535238272e+01, 2.422896456112612e+01, 7.826942632269369e+04, 1.102430568677911e+01
870, 5.262420819692748e-02, 9.651697175841400e-04, 1.084811047558320e-01, 8.197564591120677e-04, 1.093479531050880e-13, 1.723209855074193e+01, 8.746484703900989e-01, 1.470661564171958e+05, 2.520719961933297e+03
871, 2.264068711341043e-02, 9.244401645878144e-04, 1.572758688621176e+00, 1.188482636237753e-02, 1.583972880360794e-12, 1.224943556096855e+01, -6.927614605240497e+00, -1.107106114874023e+05, 3.657788082720418e-04
872, 2.684329129144438e-02, 3.641526292816263e-03, 1.557629869480519e+00, 1.177050279204515e-02, 1.568721913669184e-12, 1.231767037715020e+01, -2.219694560314000e+00, -1.096102209206417e+05, 3.622606153100885e-04
873, 4.602815334530420e-02, 4.371129906234809e-03, 4.453786127112747e-01, 3.365581456251291e-03, 4.523301078090189e-13, 8.109450974972013e+00, 2.350248704514349e+01, 8.346959604814377e+04, 1.447076608891490e+02
874, 5.976181822888824e-02, 5.098132973892658e-03, 3.714730530088721e-01, 2.807101156242374e-03, 3.713500358727387e-13, 2.149627536730697e+00, 2.008247123459666e+01, 9.735691562231722e+04, 1.565335884139946e+03
875, 5.798198305686453e-02, 5.154806987850121e-03, 4.702875349125416e-01, 3.553810087505425e-03, 4.697588709386899e-13, 3.348255397366793e-01, 2.642311012367909e+01, 7.976564201834881e+04, 1.453632632091678e+03
876, 3.523137966698209e-02, 3.687338390371294e-03, 1.050716672900283e+00, 7.939924480353258e-03, 1.060102592145506e-12, -1.343040676208149e+01, 1.912121484013273e+01, -7.630105600472261e+03, 7.365581780658186e-04
877, 5.135392358883154e-02, 4.699161631078313e-03, 4.436919669024337e-01, 3.352836021928169e-03, 4.504557069284634e-13, 4.822553328140012e+00, 2.415422431964963e+01, 8.296016682704081e+04, 6.914484242079092e+02
878, 4.318713365633820e-02, 4.171839262607344e-03, 4.544063918197727e-01, 3.433801449521565e-03, 4.562922020693436e-13, 1.150336002716270e+01, 2.400207448213913e+01, 8.387234748754358e+04, 3.800366148654377e+01
879, 5.447072587772203e-02, 9.327664819851193e-04, 1.022573957050892e-01, 7.727259121290810e-04, 1.031002463064018e-13, 1.398071213959063e+01, 9.162030386354957e-01, 1.484081528462770e+05, 3.187634415505255e+03
880, 3.339353769616946e-02, 3.540409061130996e-03, 1.523049808115134e+00, 1.150919250464931e-02, 1.533912665201679e-12, 1.380298964008952e+01, 1.034283445651465e+00, -1.067390237093862e+05, 3.542911887670706e-04
881, 4.793074682194867e-02, 4.469760113797406e-03, 4.313749390357074e-01, 3.259760244601549e-03, 4.352816797751113e-13, 8.103074435852667e+00, 2.327339456688109e+01, 8.613655434656540e+04, 2.845626674293856e+02
882, 3.151418129549972e-02, 3.423201252066751e-03, 1.526265194589509e+00, 1.153349013543807e-02, 1.537108510573305e-12, 1.343333530521281e+01, 5.356517445216565e-01, -1.070177790578856e+05, 3.549674129323789e-04
883, 2.143215158235692e-02, 4.506356101892474e-03, 1.582896061068770e+00, 1.196143119195625e-02, 1.594207161971802e-12, 1.916484541279489e+01, -5.283970361337060e+00, -1.112741365699484e+05, 3.681373724660841e-04
884, 2.959710287958076e-02, 3.211742414915768e-03, 1.534836356275057e+00, 1.159825961920786e-02, 1.545804756441606e-12, 2.122710641511789e+01, 6.815832030869977e-02, -1.075897255284033e+05, 3.569619093894542e-04
885, 1.911456402506649e-02, 3.736923571132164e-03, 1.618516771287900e+00, 1.223060532459470e-02, 1.629919934774970e-12, 2.373404680023624e+01, -8.304059200549103e+00, -1.141360525237793e+05, 3.764219315156240e-04
886, 1.719780244867372e-02, 4.085727347063412e-03, 1.685752639771576e+00, 1.273868493530234e-02, 1.697823086081384e-12, 1.920677454337904e+01, -7.088084811192011e-01, -1.187247226516428e+05, 3.920593517824198e-04
887, 1.875576997485554e-02, 3.858711007498805e-03, 1.629370698487812e+00, 1.231262492560150e-02, 1.640918735246606e-12, 2.202321053116947e+01, -5.714641308751573e+00, -1.148426162754461e+05, 3.789462727285243e-04
888, 2.073126227444651e-02, 4.660512936236572e-03, 1.589961871406292e+00, 1.201482522473341e-02, 1.601371420093342e-12, 2.059302121109961e+01, -6.096586248353596e+00, -1.115237752598120e+05, 3.697807609030580e-04
889, 1.757068748156452e-02, 4.083044713204643e-03, 1.672249173459825e+00, 1.263664362816066e-02, 1.684198255787730e-12, 2.335437904690859e+01, -1.486355276049390e+00, -1.177846432537690e+05, 3.889187244936523e-04
890, 1.840410838751742e-02, 3.945371848393162e-03, 1.643886916945846e+00, 1.242231927163194e-02, 1.655576610593376e-12, 2.116921073400251e+01, -3.361442116813063e+00, -1.158947464871625e+05, 3.823224052130507e-04
891, 1.792058389717523e-02, 4.034001378228380e-03, 1.660260271338102e+00, 1.254604739046513e-02, 1.672035747562186e-12, 2.358198258707759e+01, -2.700947847153703e+00, -1.169886117869626e+05, 3.861304209974201e-04
892, 1.677002276635821e-02, 4.133871407849625e-03, 1.697048911500260e+00, 1.282404719017916e-02, 1.709113081254166e-12, 2.175324804084372e+01, -4.766658576035175e-02, -1.194424513562063e+05, 3.946864959204805e-04
893, 1.627241124599622e-02, 4.224014040812684e-03, 1.712558568946474e+00, 1.294124863183804e-02, 1.724856706697304e-12, 2.998474309596769e+01, -1.009047591540337e+00, -1.205730163297940e+05, 3.982934598349506e-04
894, 1.569193344814981e-02, 4.241651134482021e-03, 1.727337244494463e+00, 1.305292628081535e-02, 1.739681591525044e-12, 2.339435538712535e+01, -5.307958538174087e-01, -1.215777557097405e+05, 4.017307153508846e-04
895, 1.437016940246096e-02, 5.714721958401059e-03, 1.758764217397056e+00, 1.329040970325314e-02, 1.771291536395305e-12, 1.973651608651881e+01, -2.998652562934840e+00, -1.236957904954231e+05, 4.090400795166119e-04
896, 1.998801906158908e-02, 4.783947214941805e-03, 1.607131207055739e+00, 1.214456831528343e-02, 1.618650422344581e-12, 2.310828658371640e+01, -5.904825878990662e+00, -1.128658397116605e+05, 3.737738725209175e-04
897, 1.495138077458897e-02, 4.283437753156108e-03, 1.746138911930358e+00, 1.319500437227042e-02, 1.758677252729477e-12, 2.533108598665068e+01, 9.635731646433788e-01, -1.231136348063448e+05, 4.061034705874060e-04
898, 4.698854522338989e-02, 1.010630136145176e-03, 1.419984623537507e-01, 1.073036239449136e-03, 1.429607504088730e-13, 2.823826444717209e+01, 1.187363466132063e+00, 1.410112080207263e+05, 6.865446649505433e+02
899, 5.695790218405683e-02, 9.957635039972779e-04, 9.655285400301310e-02, 7.296185441034064e-04, 9.724934309474235e-14, 9.582302793107633e+00, 8.500690698404435e-01, 1.497208395176008e+05, 3.887667920561419e+03
900, 4.468731809855336e-02, 9.796212430114924e-04, 1.674642113021782e-01, 1.265472629487703e-03, 1.685743845934078e-13, 3.403613291358692e+01, 1.197862338385886e+00, 1.372976258823681e+05, 2.763451830911826e+02
901, 1.926431194156676e-02, 4.904689517797468e-03, 1.626050539305177e+00, 1.228753556150094e-02, 1.637611596609806e-12, 2.758855156825055e+01, -7.229768765853223e+00, -1.143130126410784e+05, 3.781739600636569e-04
902, 1.389685960993739e-02, 4.376060786161328e-03, 1.765493366828792e+00, 1.334125969895884e-02, 1.778156811867110e-12, 2.773821793297258e+01, 6.312393248173209e-02, -1.246296433529897e+05, 4.106047714934508e-04
903, 1.730393202636032e-02, 5.226057602876848e-03, 1.688337663461200e+00, 1.275821911935498e-02, 1.700374094690790e-12, 2.948389778444857e+01, -6.086505266910724e+00, -1.190766286141061e+05, 3.926602720517049e-04
904, 1.828761977602412e-02, 5.075122243772670e-03, 1.655329209451602e+00, 1.250878495807349e-02, 1.667043727804074e-12, 2.828033551433467e+01, -6.124447744835336e+00, -1.164972882835169e+05, 3.849834035203115e-04
905, 6.110799587984788e-02, 4.828601994068364e-03, 3.457909055457106e-01, 2.613029512938072e-03, 3.497547242501057e-13, 2.834131424384562e+00, 1.704998060322436e+01, 1.012065013649256e+05, 1.629800126675091e+03
906, 2.217839091024499e-02, 8.800096363029693e-04, 1.569125984806672e+00, 1.185737520005139e-02, 1.580286810694663e-12, 2.955143321020702e+00, -3.387830698434183e+00, -1.105542794173233e+05, 3.649348442349251e-04
907, 2.941043232768263e-02, 9.501274979459886e-04, 1.573916614074828e+00, 1.189357642877796e-02, 1.585132644438340e-12, 7.815927475363114e+01, -2.785203422215723e+00, -1.129331054923583e+05, 3.660489085273686e-04
908, 3.971206542753784e-02, 4.000436999459661e-03, 5.634227915324959e-01, 4.257602958683620e-03, 5.678323450735162e-13, 1.409299064972607e+01, 2.712284338632625e+01, 6.581101080034090e+04, 2.274339760881237e+00
909, 2.542730184220186e-02, 9.397191165127374e-04, 1.582751217459595e+00, 1.196033665586686e-02, 1.594042285268446e-12, 4.911785624836608e+01, -4.540907060961882e+00, -1.129449819145470e+05, 3.680991345915767e-04
910, 3.514467918810295e-02, 1.014609278967993e-03, 1.345691203212096e+00, 1.016895115777663e-02, 1.353689623937910e-12, 1.958639866741555e+01, 1.306599904766387e+01, -7.038726048924720e+04, 3.127920790443126e-04
911, 3.254927482575452e-02, 9.651437900853462e-04, 1.566149360815022e+00, 1.183488181976176e-02, 1.577345183186761e-12, 7.864030323016614e+01, -1.723001111337075e-01, -1.128730736370281e+05, 3.642405453415524e-04
912, 2.151170004754919e-02, 1.919341013506573e-03, 1.570502745487204e+00, 1.186777893315343e-02, 1.581796234603482e-12, 4.214769172126664e+00, -5.271076560032741e+00, -1.108580941724736e+05, 3.652552136715234e-04
913, 5.853043776159334e-02, 9.406498098160736e-04, 9.496348687172768e-02, 7.176082131364747e-04, 9.566038826844536e-14, 6.861283039053752e+00, 8.335234774841440e-01, 1.501086181883503e+05, 4.077151322165686e+03
914, 2.121688036313567e-02, 2.313186316762854e-03, 1.573579816304546e+00, 1.189103135746581e-02, 1.584903972995622e-12, 6.829370967015131e+00, -6.780423209021349e+00, -1.110806755926711e+05, 3.659708128832329e-04
915, 7.662146158708248e-02, 8.359714552118564e-04, 1.178643814887807e+00, 8.906628324089783e-03, 1.187228485162987e-12, -2.459522060024064e+01, -1.115451672353252e-01, -5.751410775993531e+04, 2.828092114227149e-04
916, 3.841343783581875e-02, 3.888857451349394e-03, 5.973179305155095e-01, 4.513737510191060e-03, 6.030677445941579e-13, 1.477470371729620e+01, 2.597450849234092e+01, 6.303002702066304e+04, 5.450968768431840e-01
917, 7.370144103465995e-02, 7.407457819485002e-04, 1.021953188951886e+00, 7.722568178478266e-03, 1.029375679616670e-12, -2.258669296798206e+01, 2.937486032583044e-01, -2.842287408801744e+04, 2.513413714941542e-04
918, 7.069315857067583e-02, 7.805312363289043e-04, 8.479553252553413e-01, 6.407722860872126e-03, 8.540215078380083e-13, -1.604819546202111e+01, 7.895537878828790e-01, 3.583331134487092e+03, 2.160046079373006e-02
919, 6.793379138245272e-02, 8.359714552069829e-04, 6.605603180274040e-01, 4.991639682827120e-03, 6.653199915566942e-13, -6.751840506236058e+00, 2.168081631814754e+00, 3.830855250930470e+04, 2.060929679963754e+01
920, 6.483933084826979e-02, 8.612610118397995e-04, 3.049077376006915e-01, 2.304088697236817e-03, 3.054671504742472e-13, 5.327904754551929e+00, 1.664842871576674e+00, 1.082982542779394e+05, 1.442921778583193e+03
921, 2.087346763792516e-02, 2.667675556321647e-03, 1.577007058422689e+00, 1.191692991251477e-02, 1.588336271825130e-12, 8.930739630794408e+00, -7.104424828981245e+00, -1.112995240386478e+05, 3.667679151576221e-04
922, 6.302148171209443e-02, 4.699289452763930e-03, 4.226909360683235e-01, 3.194138055929221e-03, 4.280575681352250e-13, 2.886520009546527e+00, 1.708572229522958e+01, 8.544082715325573e+04, 1.130908051496222e+03
923, 4.446385394157053e-02, 4.269167714106426e-03, 4.582146284774452e-01, 3.462579056507557e-03, 4.593006512476656e-13, 1.062116626852219e+01, 2.427128943113795e+01, 8.186067934007006e+04, 7.099287632160465e+01
924, 5.639762572993001e-02, 5.040091744312702e-03, 4.503132051734470e-01, 3.402870568069648e-03, 4.473446799429208e-13, 1.129543080583668e+00, 2.470989391596859e+01, 8.301915317040352e+04, 1.385306343039810e+03
925, 1.816468160618450e-02, 3.992197699752130e-03, 1.652326560174615e+00, 1.248609491315934e-02, 1.663945850232399e-12, 2.122019359989596e+01, -3.051138545758640e+00, -1.165210394945458e+05, 3.842852555594407e-04
926, 2.648817444864483e-02, 9.353917457353290e-04, 1.581337777449767e+00, 1.194965574899160e-02, 1.592601006366679e-12, 5.798972994656911e+01, -3.684908316371620e+00, -1.130095104701820e+05, 3.677694890110046e-04
927, 2.191023367696990e-02, 1.150877546875156e-03, 1.568667803613926e+00, 1.185391287365772e-02, 1.579904673159563e-12, 1.487486573150071e+00, -2.517822987948123e+00, -1.106695931605660e+05, 3.648285821278357e-04
928, 4.245523607012495e-02, 9.255622831800057e-04, 2.062236353564881e-01, 1.558365002693994e-03, 2.076898094720679e-13, 3.972609399458452e+01, 1.155183305230031e+00, 1.317365993430790e+05, 8.027901506163400e+01
929, 4.043940412735984e-02, 9.344357460698077e-04, 2.641104966705883e-01, 1.995797204060049e-03, 2.659606216142017e-13, 4.439720166276741e+01, 1.075221101306960e+00, 1.230676467087616e+05, 1.591547965000981e+01
930, 1.608515381011609e-02, 5.434195244354154e-03, 1.720415113591767e+00, 1.300061798684049e-02, 1.732574575258920e-12, 2.442595043753888e+01, -4.394358286628769e+00, -1.213053901096677e+05, 4.001207744519305e-04
931, 5.040435234306699e-02, 9.170945953550309e-04, 1.183703773382668e-01, 8.944864786267582e-04, 1.192384959208427e-13, 2.152025384523255e+01, 9.266219747938230e-01, 1.451057576037129e+05, 1.711996626061094e+03
932, 5.560155749813692e-02, 9.162174753197061e-04, 9.926707026956302e-02, 7.501289944802813e-04, 1.000465519090077e-13, 1.203378734332478e+01, 9.499240474636501e-01, 1.491611829869815e+05, 3.550713401505352e+03
933, 4.561477499438860e-02, 9.105238836443942e-04, 1.567454218809840e-01, 1.184474220763112e-03, 1.579202176294215e-13, 3.228411410458229e+01, 1.248727516739391e+00, 1.389141297632168e+05, 4.052421309553822e+02
934, 2.367639116244408e-02, 9.074762531612410e-04, 1.578741173620456e+00, 1.193003405758627e-02, 1.589954868491940e-12, 2.810592909786074e+01, -7.872198244548271e+00, -1.118229980966102e+05, 3.671686072634054e-04
935, 3.769486035022050e-02, 9.115753189893711e-04, 4.408401045818709e-01, 3.331285425052058e-03, 4.441122284643243e-13, 4.879730235402781e+01, 1.070264160621734e+00, 9.439270136220350e+04, 2.679871721726406e-01
936, 3.630585760863417e-02, 9.023086175821164e-04, 6.821170621671155e-01, 5.154536993706520e-03, 6.870122226277030e-13, 4.691394593290062e+01, 1.395485234439283e+00, 5.191368495476900e+04, 3.885073413376337e-03
937, 3.282273106522011e-02, 3.521467905763379e-03, 1.523510864570609e+00, 1.151267655846907e-02, 1.534350300635376e-12, 1.193920091772753e+01, 6.766852425207242e-01, -1.068288861250526e+05, 3.543302994598822e-04
938, 4.802120797524857e-02, 9.019113599293468e-04, 1.337730135446962e-01, 1.010879195551921e-03, 1.347364549915154e-13, 2.649451033188304e+01, 1.092931101678295e+00, 1.424443522295246e+05, 9.458350642460679e+02
939, 4.194906696182346e-02, 9.029243943800933e-04, 2.187959446796986e-01, 1.653369859040658e-03, 2.203748677849068e-13, 4.124741702784606e+01, 1.196378544906138e+00, 1.298416088362365e+05, 5.513215239379796e+01
940, 4.397068571932262e-02, 9.020669103775741e-04, 1.788623589965169e-01, 1.351604727933431e-03, 1.801786127472382e-13, 3.633147766678117e+01, 1.120452180887015e+00, 1.357209537187844e+05, 1.903817725595764e+02
941, 5.800023327384103e-02, 8.945391686530007e-04, 9.494824306256570e-02, 7.174930206238797e-04, 9.567660809793424e-14, 7.882067763687972e+00, 8.972775947655840e-01, 1.501995972525467e+05, 4.063911014921261e+03
942, 3.201246641008085e-02, 9.039350259991991e-04, 1.565379596792937e+00, 1.182906496317172e-02, 1.576558727927565e-12, 8.113229325316956e+01, 6.155510631948565e-01, -1.124479359718602e+05, 3.640618947821927e-04
943, 4.991091892506021e-02, 9.092246539347150e-04, 1.212426624638615e-01, 9.161914040090456e-04, 1.221587814226981e-13, 2.258204414022690e+01, 1.042779094855481e+00, 1.445520243820859e+05, 1.532771097080143e+03
944, 4.610266975204414e-02, 9.011413436506154e-04, 1.511887369181992e-01, 1.142484158072113e-03, 1.522577122884598e-13, 3.099844402683711e+01, 1.244164315686366e+00, 1.397004046709899e+05, 4.957489962061971e+02
945, 5.383361690842901e-02, 9.021453094837411e-04, 1.042359429982959e-01, 7.876771511205300e-04, 1.051267652752240e-13, 1.527838644496639e+01, 9.219221522774456e-01, 1.480241442148382e+05, 2.964085919770568e+03
946, 5.193899351606214e-02, 8.898545474260845e-04, 1.111464201202950e-01, 8.398973812616749e-04, 1.120176206762979e-13, 1.873458795555936e+01, 9.594437779158215e-01, 1.465383824754853e+05, 2.269946890927862e+03
947, 3.817441175369014e-02, 9.047021824273583e-04, 3.938492194069929e-01, 2.976190574864173e-03, 3.966700015288025e-13, 4.870090065277843e+01, 8.564406637160437e-01, 1.021641899504746e+05, 7.307053136439923e-01
948, 3.396495887011761e-02, 9.058479595471224e-04, 1.562593279941308e+00, 1.180800967210149e-02, 1.573738761400889e-12, 7.753111598223443e+01, 2.481613636757835e+00, -1.124906943430933e+05, 3.634133733888770e-04
949, 5.609610433768134e-02, 9.039222111402670e-04, 9.807116438630932e-02, 7.410919223146713e-04, 9.881321781406120e-14, 1.111479403419208e+01, 8.593317859175076e-01, 1.495169019120190e+05, 3.699120348217979e+03
950, 2.805989127305052e-02, 9.073136817889100e-04, 1.577356148267158e+00, 1.191956787103736e-02, 1.588615176729297e-12, 6.861274393342542e+01, -3.206385800019873e+00, -1.129359318668365e+05, 3.668481578932660e-04
951, 3.994345046478766e-02, 9.057753033884973e-04, 2.854536374021008e-01, 2.157080383391251e-03, 2.875770778187219e-13, 4.585374045699393e+01, 1.094809076794413e+00, 1.197231327128871e+05, 9.065539981450426e+00
952, 2.997398818662027e-02, 9.040141289426967e-04, 1.570375667401194e+00, 1.186681864534998e-02, 1.581586232426520e-12, 8.121980681543650e+01, -1.639942560541404e+00, -1.126062818401250e+05, 3.652250716109750e-04
953, 3.582373002322289e-02, 9.039220436754776e-04, 8.508494393880421e-01, 6.429592740968467e-03, 8.567548609230494e-13, 4.478608824412745e+01, 1.909264549803026e+00, 2.169505133653892e+04, 4.280691466547961e-04
954, 2.416049056917784e-02, 9.039220436754806e-04, 1.579641899853297e+00, 1.193684055304856e-02, 1.590850263667623e-12, 3.523652132715385e+01, -6.866150092623436e+00, -1.120937989768894e+05, 3.673774703012525e-04
955, 2.596694711377597e-02, 9.177277612686778e-04, 1.581120789233495e+00, 1.194801603954871e-02, 1.592409630527955e-12, 5.382130769062235e+01, -4.079398256796082e+00, -1.128687950720770e+05, 3.677195357276999e-04
956, 5.529948233628508e-02, 4.980408459299581e-03, 4.580232783738699e-01, 3.461133085953723e-03, 4.574942737681300e-13, 2.523634666217215e+00, 2.522068601178939e+01, 8.160099210315858e+04, 1.214892121359385e+03
957, 5.003536711494603e-02, 4.643655680075373e-03, 4.600815921529154e-01, 3.476687094352358e-03, 4.653893287145854e-13, 5.232565397134696e+00, 2.532865677111852e+01, 8.103414072108353e+04, 4.777895978680247e+02
958, 4.661962206524113e-02, 4.418350520451761e-03, 4.500869750389845e-01, 3.401161020444693e-03, 4.541934621446686e-13, 6.814285593509077e+00, 2.414322096330811e+01, 8.244630723967764e+04, 1.745386723051443e+02
959, 3.732510503842842e-02, 3.820472260822468e-03, 6.565836459786720e-01, 4.961589264321839e-03, 6.621947325209765e-13, 1.542599412317212e+01, 2.543523172625384e+01, 5.445073692841583e+04, 1.045610665069558e-01
960, 3.096681162367636e-02, 3.413271707030109e-03, 1.527943653657875e+00, 1.154617370522419e-02, 1.538806421812471e-12, 1.205471288832038e+01, 6.720849885561383e-01, -1.072710125391756e+05, 3.553578535885534e-04
961, 4.184363887019333e-02, 4.112549947568492e-03, 5.069180826661074e-01, 3.830615234250445e-03, 5.125150819267648e-13, 1.100834015646620e+01, 2.579046649488714e+01, 7.509354857752037e+04, 1.525162339507404e+01
962, 1.486481367035591e-02, 5.645335627081008e-03, 1.748697664664836e+00, 1.321434003525151e-02, 1.761144964289733e-12, 2.011343358902698e+01, -3.644616516565273e+00, -1.230381899931908e+05, 4.066987858887543e-04
963, 1.657089179495363e-02, 5.367012356723934e-03, 1.706359820671936e+00, 1.289440670533055e-02, 1.718346380046605e-12, 2.384928432314417e+01, -4.888566510715060e+00, -1.203215899462266e+05, 3.968518704660219e-04
964, 1.560554410935845e-02, 5.532513671021600e-03, 1.732581248462340e+00, 1.309255351482967e-02, 1.744877478335761e-12, 2.175237975772253e+01, -3.968277808528509e+00, -1.219847015737586e+05, 4.029504205818568e-04
965, 2.539220123557332e-02, 3.899541145311334e-03, 1.562594216261063e+00, 1.180801674756572e-02, 1.573651692365644e-12, 9.332584429805371e+00, -1.670042432364768e+00, -1.100681280244343e+05, 3.634155367458377e-04
966, 2.635124750139471e-02, 3.715659413528565e-03, 1.560407321146110e+00, 1.179149109178518e-02, 1.571482031073813e-12, 1.160233693720364e+01, -2.107236913350596e+00, -1.098845273529737e+05, 3.629066396311040e-04
967, 2.342627534242239e-02, 4.227064146309514e-03, 1.568122111471494e+00, 1.184978925545294e-02, 1.579337290677882e-12, 1.082423470493255e+01, -2.250725735972520e+00, -1.103241695935656e+05, 3.647013974363960e-04
968, 2.733264141528693e-02, 3.562334176243026e-03, 1.555790336133720e+00, 1.175660203627590e-02, 1.566871201314802e-12, 1.319145234980455e+01, -2.361912973587702e+00, -1.094877470920189e+05, 3.618327324075367e-04
969, 2.438338359786177e-02, 4.060014328262445e-03, 1.565617373544796e+00, 1.183086176482300e-02, 1.576786852768124e-12, 1.045005195007724e+01, -2.205719357457394e+00, -1.102171775732956e+05, 3.641187307423414e-04
970, 1.779957657676543e-02, 5.162155907834253e-03, 1.671104125251685e+00, 1.262799087092051e-02, 1.682892495385166e-12, 2.685315564687455e+01, -5.504981795851780e+00, -1.177246841731292e+05, 3.886522558128980e-04
971, 1.877752722513994e-02, 4.999274078845400e-03, 1.639418871346421e+00, 1.238855570287060e-02, 1.651027165195341e-12, 2.784600648221949e+01, -6.336428203365690e+00, -1.152853478602465e+05, 3.812831007443867e-04
972, 5.345842509665139e-02, 4.860148697115750e-03, 4.641035643001880e-01, 3.507079830982816e-03, 4.682729389910552e-13, 4.167927005888067e+00, 2.536409343719250e+01, 8.039382676441087e+04, 9.569056723767799e+02
973, 3.389576323041830e-02, 3.603726937501169e-03, 1.522192398102966e+00, 1.150271333579165e-02, 1.533002843178576e-12, 1.274479860674334e+01, 1.158692057457488e+00, -1.068031468752962e+05, 3.549832136505068e-04
974, 7.764662371326196e-02, 4.653595855537811e-03, 1.229853647274681e+00, 9.293604387466448e-03, 1.239035434040653e-12, -7.689603954556749e+00, 6.223502024396475e+00, -6.592558870291365e+04, 2.894544998657359e-04
